c50486,s9,"Hotel has a free shuttle bus service from Macau Taipa Ferry, which was particularly convenient for us(we've arrived from Shenzhen, China by boat)",,,,,,,,
c50486,s10,"The bus takes literally 5-10 minutes to get from the ferry to the hotel, which was awesome",,,,,,,,
c50486,s11,"Now, in order to make it fair, I'd have to really clarify things before I go any further",,,,,,,,
c50486,s12,Our trip has taken place right before Lunar(aka Chinese) New Year in February_,,,,,,,,
c50487,s1,"Rooms are nice and very comfortable, but despite being reasonably new there are a few issues - the bath wouldn't plug so wouldn't retain water, a few standard amenities were missing and the entire (non-smoking) floor stunk of cigarettes, even inside the room",,,,,,,,
c50487,s2,"I liked the staff very much, they were very helpful and took care of any issues and requirements",,,,,,,,
c50487,s3,"Used the lounge, the free alcohol was very nice and generously served, the food is not bad but a little variable",,,,,,,,
c50488,s1,Sheraton lives up to its name and its a beautiful property,,,,,,,,
c50488,s2,The rooms are spacious and well laid out,,,,,,,,
c50488,s3,So as far as hotel quality goes full marks to Sheraton,,,,,,,,
c50488,s4,However the staff leaves much to be desired,,,,,,,,
c50488,s5,We took almost 3 HRS to check in(agreed we were a large group but 3 hours is a lot),,,,,,,,
c50488,s6,"The bfast staff was, putting it gently, uncourteous",,,,,,,,
c50488,s7,However the house keeping staff was super,,,,,,,,
c50488,s8,So if u leave aside a few irritants its a super property,,,,,,,,
c50488,s9,They have a heated pool and a good gym and free WiFi,,,,,,,,
c50488,s10,Overall it was a decent experience,,,,,,,,
c50489,s1,We stayed here (3 ppl) for one night,,,,,,,,
c50489,s2,On check in I was told there were only 2 single beds and was not advised these were actually king singles,,,,,,,,
c50489,s3,I explained we were three as per booking and did they expect us to sleep two to one bed and the word single is for one and she said yes,,,,,,,,
c50489,s4,They said I van have another bed at extra cost and after some discussion said it would be free,,,,,,,,
c50489,s5,On arriving in the room I realised it was a king single so cancelled the other bed,,,,,,,,
c50489,s6,Overall as this place is so big with connecting walkways to three other hotels I feel the care you expect of paying what it costs to stay here is lost with so  many people and so a massive place,,,,,,,,
c50489,s7,Would I stay again no,,,,,,,,
c50490,s1,I stayed here for 8 nights,,,,,,,,
c50490,s2,The services was bad,,,,,,,,
c50490,s3,The bedsheets was only changed on the 3rd n 6th day,,,,,,,,
c50490,s4,The bathroom amenities was not daily replenished,,,,,,,,
c50490,s5,The pen n paper was not replenish as well,,,,,,,,
c50490,s6,The slippers was also not replenish as well,,,,,,,,
c50490,s7,The toilet roll given only on alternate days n the what pisses me off was the soap bar n shower n shampoo not given daily,,,,,,,,
c50490,s8,The free water bottle from 4 to 2,,,,,,,,
c50490,s9,I mean i PAY for 8nights but was duly shortchanged by the hotel,,,,,,,,
c50490,s10,To people who going to book this hotel,,,,,,,,
c50490,s11,do remember the hotel is in a shopping center n the human traffic is really horrendous,,,,,,,,
c50490,s12,Chaotic at the checkin n checkout counter,,,,,,,,
c50490,s13,Cos though there is a  que line but jumping que by people is so annoying,,,,,,,,
c50490,s14,Hopeless hotel staff at the reception who dare not stop those que jumping_,,,,,,,,
c50491,s1,Stayed for 2 nights at the executive suite of this hotel,,,,,,,,
c50491,s2,We had stayed at the Hard Rock Hotel on our previous visit but I wanted to earn some SPG points on my loyalty card,,,,,,,,
c50491,s3,Had access to Sheraton's club lounge which is huge compared to the other club lounges I've been to,,,,,,,,
c50491,s4,The breakfast buffet at this club lounge was a full spread and not like the other club lounges where you'd tend to get a very limited buffet spread,,,,,,,,
c50491,s5,"Although it came with free WIFI, the connection was spotty and slow",,,,,,,,
c50491,s6,The location is great for shopping and there are many restaurants at the attached shopping mall,,,,,,,,
c50491,s7,We stayed on the 15th floor and trying a find an elevator that took us to our floor was like trying to play hide and seek,,,,,,,,
c50491,s8,This is a massive hotel and has dedicated elevators to certain floors,,,,,,,,
c50491,s9,_,,,,,,,,
c50492,s1,The hotel is not at the city centre but we knew this,,,,,,,,
c50492,s2,Shuttle bus runs to the city centre from the nearby hotels but there are always many people,,,,,,,,
c50492,s3,Twice we needed to get a taxi which was not expensive,,,,,,,,
c50492,s4,This Sheraton was quite a disappointment considering the standard of service of Starwood hotels,,,,,,,,
c50492,s5,Too too many people that took us long time to check in even at the spg reception,,,,,,,,
c50492,s6,We understand the hotel is big and you expect the number of guests to be huge but they could manage it better,,,,,,,,
c50492,s7,At the reception the personnel was friendly though we could have a better room,,,,,,,,
c50492,s8,We asked if our room was nice and on a high floor and we received a promising reaction from the receptionist,,,,,,,,
c50492,s9,"In the end, we were not on a very high floor and also the view of our room was blocked by the other hotel_",,,,,,,,
c50493,s1,I would rather pay more to stay at other hotel or pay less staying with non-reputable hotel chain which provides professional service to their hotel guests,,,,,,,,
c50493,s2,"Given the reputable Sheraton hotel chain, I have decided to stay 2 nights at Sheraton Macao Hotel, Cotai Central",,,,,,,,
c50493,s3,As a Starwood Preferred Guest (SPG) I received an email from the front office prior to my arrival date,,,,,,,,
c50493,s4,The email consists of check-in instructions for SPG member and I have to reply the email indicating my room preferences,,,,,,,,
c50493,s5,One of the questions asking for bed type and the options are king/twin bed/no preference,,,,,,,,
c50493,s6,I have booked a room for 4 pax and the expected bed setting is 2 twin beds,,,,,,,,
c50493,s7,"Having said so, given the option I replied asking for king bed",,,,,,,,
c50493,s8,"Upon arrival, I went to the express check-in services to_",,,,,,,,
c50494,s1,We booked a room for 2 nights stay here through an airline promotion,,,,,,,,
c50494,s2,Access to property is rather straightforward from the ferry terminal - a free shuttle,,,,,,,,
c50494,s3,"As we were there over the Christmas season, it was full of people and check-in took a bit of time but staff were generally helpful, especially the lady at the Concierge",,,,,,,,
c50494,s4,"She takes time and make an effort to give us directions, map and our options on the ferry sailings",,,,,,,,
c50494,s5,"Food and shops are easily accessible from the Hotel, although this particular one is about 15 mins stroll from the main activity area at The V",,,,,,,,
c50494,s6,"Room-wise, it was on the 28th floor and very spacious",,,,,,,,
c50494,s7,Amenities-wise are what one would expect from a hotel chain of this standard,,,,,,,,
c50494,s8,Good sleep quality with the bed,,,,,,,,
c50494,s9,Did not eat at the hotel so no comments about_,,,,,,,,
c50495,s1,"Traveling with my toddler, we were very tempted by the wonderful kid's activities listed on the hotel website",,,,,,,,
c50495,s2,"Unfortunately, we were greatly misled",,,,,,,,
c50495,s3,NONE of the activities were open during the period we were there,,,,,,,,
c50495,s4,"The tooted heated kid's friendly pool was more like the size of a hot tub, there were so many adults  in the very small area soaking that we were immediately turned off as a hygenique place for toddlers to have fun",,,,,,,,
c50495,s5,"As listed on the hotel website:  ~ ""The hotel offers plenty of children__ activities in the hotel, from cookie decorating, aerobics, and a pool treasure hunt to recycled art making and weekend movie nights on the Sala Pool deck",,,,,,,,
c50495,s6,Our pools and array of recreation facilities guarantee memorable family fun,,,,,,,,
c50495,s7,""" ~   We were excited that Dreamworks have taken_",,,,,,,,
c50496,s1,"It's probably too big - as a result everything is too far away and there are far too many people at check-in, check-out, and everything takes forever",,,,,,,,
c50496,s2,They should have done what Galaxy Casino did and that is to make each of the hotels small so that it is easier to manage,,,,,,,,
c50496,s3,The hotel itself is not bad - rooms are good sized and you see the hallmark of a Sheraton everywhere,,,,,,,,
c50497,s1,"I booked with Sheraton Macau for Dec 30, 2014 - Jan 3, 2015 for New Years with my family",,,,,,,,
c50497,s2,I and my wife also like gambling a bit,,,,,,,,
c50497,s3,We had 6 rooms in all,,,,,,,,
c50497,s4,I always stay in the club floor when I travel for obvious reasons,,,,,,,,
c50497,s5,But I couldn't believe what happened to us in The Sheraton Club Floor,,,,,,,,
c50497,s6,"On our first day, my daughter and her hubby approached a male staff for some information",,,,,,,,
c50497,s7,"When they were in front of him, he simply looked at them and left without a word",,,,,,,,
c50497,s8,"Upon investigation, we learned that he is Joao Collado, Club Floor Manager",,,,,,,,
c50497,s9,"On the second night of our stay, I and another daughter entered the club floor a few minutes before 7pm",,,,,,,,
c50497,s10,"The female staff asked us the usual ""room number pls"" and told us to come in",,,,,,,,
c50497,s11,"However, a man who turns out to be the same Joao Collado blocked_",,,,,,,,
c50498,s1,"This hotel is 1 of 3 hotels, Sheration/Conrad/Holiday Inn, which are part of the Sands Cotai Central mega complex",,,,,,,,
c50498,s2,"I've tried staying for the first time to try to escape the monster crowds at The Venitian, but as it turned out, the experience is not much different",,,,,,,,
c50498,s3,Check-in lines are long as in an airport,,,,,,,,
c50498,s4,"More than 10 minute walk from reception to room, or from room to a restaurant or to anywhere, because this is such a huge complex with endless hallways and corridors",,,,,,,,
c50498,s5,The deco and design average and not as memorable as The Venitian or Wynn Macau or Banyan Tree,,,,,,,,
c50498,s6,"The swimming pools are scattered in to several small pools, instead of 1 big pool",,,,,,,,
c50498,s7,The service is decent,,,,,,,,
c50498,s8,"But lack the personal touches, since this is such a huge huge complex",,,,,,,,
c50498,s9,The shopping center is a grand_,,,,,,,,
c50499,s1,This was my third time I stayed at the Sheraton Macau,,,,,,,,
c50499,s2,"The first time was during its opening, when front-of-house staff was still green to their service",,,,,,,,
c50499,s3,The second time was average,,,,,,,,
c50499,s4,"Yet the third time, which was just after Christmas this year, was really deteriorating",,,,,,,,
c50499,s5,"I had booked a three-day package which included free return jetfoil tickets, breakfast or lunch for two on both days, free lunch for two persons, and MOP400 shopping coupon",,,,,,,,
c50499,s6,"The queue was very long at around 4pm, and my family was greeted by a Mr, Huang",,,,,,,,
c50499,s7,"During check-in, he was always chatting with his colleague on his left side, probably having problems with her guest, and the guest on his right side could not find his reservation and was making a complaint",,,,,,,,
c50499,s8,The whole check-in process took more than 15_,,,,,,,,
c50500,s1,"I had to walk a mile to get to my room, and another mile to the casino",,,,,,,,
c50500,s2,"I wanted to gamble, but all of the ATM machines were out of money so I went to bed",,,,,,,,
c50500,s3,"Arrived today, leaving tomorrow, which is not soon enough",,,,,,,,
c50500,s4,This hotel does not represent the Starwoods brand very well,,,,,,,,
c50500,s5,I think it is designed to serve people who do not know any better,,,,,,,,
c50501,s1,"I had been booked five room night in Sheraton Macau last week, which is SPG Hot Escape rate, prepaid, non-refundable rate",,,,,,,,
c50501,s2,Payment was settled before my stay and confirmed everything is fine,,,,,,,,
c50501,s3,"However, beyond check out, my roommate would like to settle the bill by himself and told the front service agent cencel my payslip and charge his credit card, unbelievable the service agent really do so! I told the agent while check in and confirmed agagain the rate is non-refundable, how come this evidence still happened? And I call their guest commend centre, the service agent there argue with me, told me that I were lack of communication with my roommate! I never expected a five star hotel Gove out this kind of services, and they still argue with me they were right! I completely mad with_",,,,,,,,
c50502,s1,Booked deluxe twin room for our stay,,,,,,,,
c50502,s2,"Besides the usual expected of Sheraton n a very helpful housekeeping staff on duty on 11 & 13 Dec, service of staff whom I encountered was a disappointment",,,,,,,,
c50502,s3,1,,,,,,,,
c50502,s4,Hotel prepared birthday cake for my son which was much appreciated,,,,,,,,
c50502,s5,"However it came without a knife nor candle, not to mention matchsticks",,,,,,,,
c50502,s6,It took an hour before I received all 3 items,,,,,,,,
c50502,s7,2,,,,,,,,
c50502,s8,Housekeeping did not tidy up toiletries at shower area 2 days in a row,,,,,,,,
c50502,s9,3,,,,,,,,
c50502,s10,"SPG checkout area, ramp entrance was closed n I struggled to remove the barrier with staff watching",,,,,,,,
c50502,s11,"At reception, when staff asked for feedback, I related incident but receptionist did not apologize for bad service at all?! No need to say more, the above is not acceptable for the price I paid for a stay at Sheraton",,,,,,,,
c50503,s1,"Normally staying at a Sheraton hotel (or any of its competitors such as Hilton, Marriott, etc",,,,,,,,
c50503,s2,) can prove to be a sublime experience,,,,,,,,
c50503,s3,Everything smells of mildew mixed with basic cleaning fluids,,,,,,,,
c50503,s4,That's exactly how this Sheraton was,,,,,,,,
c50503,s5,"Because Sheraton Cotai is part of the Sands Cotai complex, one would expect it to be much better",,,,,,,,
c50503,s6,But Sheraton proves that reputations do matter,,,,,,,,
c50503,s7,Here is the review,,,,,,,,
c50503,s8,Positives + Absolutely clean room,,,,,,,,
c50503,s9,We had a two-bedroom suite that was kept in clean condition and definitely much better than what we were expecting from Sheraton + We had a suite and the dual bedrooms which were also very well laid out + The hotel's location in Cotai is very close to the Venetian Cotai and features lots of casinos and other entertainment within walking distance +_,,,,,,,,
c50504,s1,This is a nice hotel-we got a good deal and the rooms were large,,,,,,,,
c50504,s2,"But the 3900 rooms means queues:at check in/checkout, at breakfast,at the lift etc",,,,,,,,
c50504,s3,There are queues & crowds everywhere,,,,,,,,
c50504,s4,Its hard to have a memorable experience at such a crowded hotel,,,,,,,,
c50505,s1,"The welcome letter in the room starts with ""welcome to the World's Largest Sheraton (yes each word is Capitalized)",,,,,,,,
c50505,s2,and that's because it's BIG,,,,,,,,
c50505,s3,As you know Macau in a Las Vegas on steroids and this place in no exception to that    Big difference is the Small Service (notice the Capitalization) they offer,,,,,,,,
c50505,s4,Check in is a disaster with long queues (and I am a premium Starwood member) - and if you succeed to find anybody working here - then you have won at the casino,,,,,,,,
c50505,s5,In fact same chances I bet,,,,,,,,
c50505,s6,"Rooms are nice and bathrooms ""plush"", bedding is superb",,,,,,,,
c50505,s7,Call it a 5 star if you want - I give it a 3 and 7/8 and a 1 for service,,,,,,,,
c50505,s8,"Can't tell you if this is a Macau thing or the hotel management style, but in a country where labor is affordable it's a big mistake not to pamper_",,,,,,,,
c50506,s1,"First time in Macau, First time staying in Sheraton Macao Hotel, We arrived at the hotel on a busy weekend in the evening, I will told by my cousin that if I am a SPG member, I can go to SPG front desk for express check in, but the staff there do the check in very slowly, ever ask me to show her the SPG Card, when she can ever check at her system base on my email address",,,,,,,,
c50506,s2,I think if go to the normal check in desk maybe will be faster,,,,,,,,
c50506,s3,"The rooms are clean, huge and well-kept and the room view also very nice(22th Floors)",,,,,,,,
c50506,s4,"The staff who help us to bring our luggage up to the room ever tell us out front that the door is very heavy, when we are opening the door need to be careful not to injure our self",,,,,,,,
c50506,s5,"The In room dining services also quite fast, I call to place an order, they_",,,,,,,,
c50507,s1,Nice hotel coz its just beside the shopping center and i really love the scent of the hotel,,,,,,,,
c50507,s2,The room was simple but sooo comtable,,,,,,,,
c50507,s3,Id like to mention the breakfast,,,,,,,,
c50507,s4,was fantastic,,,,,,,,
c50507,s5,Hoping to stay again here,,,,,,,,
c50508,s1,"The hotel property is good, the food is awesome and the location is great",,,,,,,,
c50508,s2,rooms are spacious and the casino is ok,,,,,,,,
c50508,s3,what needs to be in place for this to be a great hotel is the service attitude of some of the people in the hotel,,,,,,,,
c50508,s4,we were at a conference and just after the break when i asked for coffee i was told that coffee time is over and hence was not served,,,,,,,,
c50508,s5,likewise when asked early before the conference began it was denied,,,,,,,,
c50508,s6,during lunch we asked for something off the buffet menu and were first told that it cannot be ordered and finally after some negotiations got the same and paid extra for it,,,,,,,,
c50508,s7,some lessons on service to be given are needed to make the leap to a great hotel,,,,,,,,
c50509,s1,"I will preface this review by stating that my husband and I are SPG Platinum Ambassador members, which means besides all the benefits that we are entitled to, my husband stays in SPG properties over 100 nights a year!  That's 100/365 nights that our money is spent with the property chain and we were more than disappointed with the service that was offered to us",,,,,,,,
c50509,s2,"Indeed, we have very high expectations, but what is the point of a sticking with a hotel chain if we do not enjoy any benefits?  We left the Sheraton Macau asking this very question",,,,,,,,
c50509,s3,We arrived at the property on a busy weekend (the Grand Prix races were on) and the hotel was supposedly at maximum occupancy,,,,,,,,
c50509,s4,"I understand this is a stressful and busy time for all hotel personnel, but this is also the time big hotels,_",,,,,,,,
c50510,s1,I made the reservation from agency for my trip with Sheraton Macau,,,,,,,,
c50510,s2,The receptionist Agostino assist me for check-in processing and he is really kind and nice,,,,,,,,
c50510,s3,"In addition, he helps me to translate my address with typing to become a member of SPG membership which no need to write anything and feeling like a ""king""",,,,,,,,
c50510,s4,"I requested to stay on the non-smoking floor, but i could discover some smoked cigarettes were being remained near the lift and the surrounding area full of smells",,,,,,,,
c50510,s5,"Thus, I request for change to another floor and another receptionist restricted me to change ""without a wise reason""",,,,,,,,
c50510,s6,Thus I found a hotel manager Mariana to solve the problem and she really had a heart to handle the problem,,,,,,,,
c50510,s7,For the breakfast in Xin is really hard to taste and far away from my hotel_,,,,,,,,
c50511,s1,"All in all a decent hotel with average room and good location as it is connected well to four seasons and the Venetian via the cotai bridge, in room dining was a serious let down specially if you wish to satisfy your craving for Indian food",,,,,,,,
c50511,s2,"It's unbelievable how a hotel like Sheraton Macau can go wrong with a simple dish like lamb biryani, what we indeed got in our room was steamed rice and mutton curry",,,,,,,,
c50511,s3,"I called back in room dining and asked if I could speak to the chef but the lady who picked up my call said this is all that they can serve for biryani and sent a person in 5 minutes to get it picked up with the story ending then and there, a first experience for me in the history of staying with any Starwood brand",,,,,,,,
c50511,s4,They even took 2 calls and 20 minutes to deliver ice cubes_,,,,,,,,
c50512,s1,Arrived very late,,,,,,,,
c50512,s2,Spg gold check in closed then with only two people checking in,,,,,,,,
c50512,s3,get a grip management :( also no one to help with luggage Gave me a suite room upgrade,,,,,,,,
c50512,s4,thanks guys,,,,,,,,
c50512,s5,what a room that is even a KTV room sound proofed in the suite Shocked that there are very very few restaurants and their quality not good Great gym one of best in Asia,,,,,,,,
c50512,s6,:) Casino,,,,,,,,
c50512,s7,no USA style games all Chinese No shows in Macau,,,,,,,,
c50512,s8,Cirque Du soleil canceled due to lack of business Shopping mall next to the hotel,,,,,,,,
c50512,s9,all high end Starbucks 10 mins walk The food court in mall,,,,,,,,
c50512,s10,no western food all Chinese ASK FOR UPGRADE TO SUITE,,,,,,,,
c50512,s11,WOW X 2,,,,,,,,
c50513,s1,"I stayed here for 4 nights for a business trip, 3 nights was paid by the company and I extended one additional night by myself prior to my arranged schedule",,,,,,,,
c50513,s2,"When I checked in, I told the front office that this additional night will be borne by myself, but they insisted that I have to pay for all 4 nights, even they already had a confirmation letter and credit card warranty from the company",,,,,,,,
c50513,s3,"Well, finally they locked up my credit card for $8000 as deposit",,,,,,,,
c50513,s4,"But on the second night, at around 10 PM, the front desk called me and said the deposit was not enough for 4 nights, so I need to come down and swipe again my credit card",,,,,,,,
c50513,s5,what the heck calling at this hour? Then I explained again to her about the condition above and she understood,,,,,,,,
c50513,s6,"My colleague also experienced the same thing,_",,,,,,,,
c50514,s1,I__ stayed in mega hotels in Las Vegas years ago so I suppose I should__e known what to expect from the Sheraton Macau,,,,,,,,
c50514,s2,"They boast that their Cotai Strip hotel is the largest of their chain in the world, but it__ nothing worth bragging about",,,,,,,,
c50514,s3,"Situated in a complex which connects to other hotels, restaurants, a mall and two casinos, the whole feel is cold and money grabbing",,,,,,,,
c50514,s4,"I was told by a stroppy guest service operator that we could only get one extra pillow for our room and drinking water was limited to four free 33ml bottles per day (there__ a plentiful supply of bottles in the free to enter casinos, but you can__ take them with you)",,,,,,,,
c50514,s5,"The bedroom, although bland and generically decorated, was good sized and had two comfortable double beds, plus we had an impressive view_",,,,,,,,
c50515,s1,Free shuttle from the airport and ferry port,,,,,,,,
c50515,s2,New nicely equipped gym was one of the best  on our trip,,,,,,,,
c50515,s3,Nice new room with a comfortable bed,,,,,,,,
c50515,s4,Staff was awkward and the hotel lacked quality food options,,,,,,,,
c50515,s5,I would skip Macao on future trips to Asia,,,,,,,,
c50516,s1,I first visited Sheraton Macao in July / August '13 with 2 friends,,,,,,,,
c50516,s2,"The service was not outstanding and there were minor hiccups such as misinformation in pool availability and shuttle bus routes, but I really enjoyed the Club Lounge for me to book another trip to Sheraton Kuala Lumpur later",,,,,,,,
c50516,s3,I brought my parents back to the hotel on a holiday in October '14,,,,,,,,
c50516,s4,How stark a difference it is from a little over a year ago! I checked in to a supposedly non-smoking room that reeks of cigarette smoke with a door that has a large crack on the side and stained carpets,,,,,,,,
c50516,s5,"Housekeeping happen to be setting up an additional bed in the room and they performed a 'cigarette treatment' which was nothing more than a few sprays of an air freshener, which masked the cigarette smell for an hour or_",,,,,,,,
c50517,s1,We booked a room on non-smoking floor but the room is still filled with sickening smell of smoke,,,,,,,,
c50517,s2,It really ruined my stay in the hotel,,,,,,,,
c50517,s3,"I couldn't get a room change and the only offer I'd got was air-freshener, which basically means further air contamination",,,,,,,,
c50517,s4,I have been to many Macau hotels but this is the first time I encountered such a problem,,,,,,,,
c50517,s5,"I'd seriously choose another hotel next time, honestly, the last thing I want for a vacation is bad air in my room where I plan to sleep and relax in",,,,,,,,
c50518,s1,"Awesome stay at the hotel, all the staff are friendly, especially Luigi of Bene Restaurant",,,,,,,,
c50518,s2,"Unfortunately had very bad and rude experience with the staff of most of  the shopping complex at the sands, cotai",,,,,,,,
c50518,s3,"Also the taxi drivers and also the people of PRC, so dirty and like to spit everywhere, even in lift",,,,,,,,
c50518,s4,"And you will get scolded for asking a direction from the locals!  Honestly, I do not recommend Macao a good place for vacation",,,,,,,,
c50519,s1,I was there about a week ago,,,,,,,,
c50519,s2,Room was great & clean,,,,,,,,
c50519,s3,The bed is so comfortable,,,,,,,,
c50519,s4,Location is great,,,,,,,,
c50519,s5,"Service staffs are very polite, friendly & helpful from entrance > reception > housekeeping > restaurant > pool",,,,,,,,
c50519,s6,We booked a table for 9 pax in the Feast restaurant,,,,,,,,
c50519,s7,Ambiance was nice,,,,,,,,
c50519,s8,The waiter that served us is polite & humble,,,,,,,,
c50519,s9,Thumbs up,,,,,,,,
c50519,s10,But there are few negative things I need to bring up to your attentions: 1,,,,,,,,
c50519,s11,"At 2000hrs, restaurant is running out of teaspoon(obviously not the waiter's fault)",,,,,,,,
c50519,s12,We ended up using chopstick to stir our coffee & tea,,,,,,,,
c50519,s13,2,,,,,,,,
c50519,s14,I have no words to describe the satay,,,,,,,,
c50519,s15,It just don't taste like satay,,,,,,,,
c50519,s16,3,,,,,,,,
c50519,s17,"Lastly, near the dessert counter area",,,,,,,,
c50519,s18,There are 2 chefs and a gentleman in jacket(I am sure he is the staff there as I can see there is a Sheraton pin_,,,,,,,,
c50520,s1,"Yes, there are black sheeps everywhere, and yes, it could ruin your entire stay just when you thought it could almost be a ""perfect"" stay",,,,,,,,
c50520,s2,"The entire experience, to share for awareness",,,,,,,,
c50520,s3,End to end,,,,,,,,
c50520,s4,Check in: The standards of check-in staff were consistently patience and attentive on our return trip,,,,,,,,
c50520,s5,The abilty to understand conversational english were primarily dependent on the middle supervisors and managerial level,,,,,,,,
c50520,s6,Expect some delays during check-in if you are in the rush to get in and move on with your itineraries,,,,,,,,
c50520,s7,We were offered an upgrade to executive suite,,,,,,,,
c50520,s8,An attempt to accomodate room preferrence at its best,,,,,,,,
c50520,s9,A wow factor from the front desk team,,,,,,,,
c50520,s10,Good job to Joyce,,,,,,,,
c50520,s11,In Room: The conditions of the suite were really clean and in order,,,,,,,,
c50520,s12,"However, the metal rack_",,,,,,,,
c50521,s1,General room decos but new,,,,,,,,
c50521,s2,Super busy concourse because it is on the main aisle of casino!,,,,,,,,
c50522,s1,It takes a while to realize there are 3 hotels embedded in two good size casinos,,,,,,,,
c50522,s2,Maps are hard to decode,,,,,,,,
c50522,s3,Bus from the Turbojet ferry to hotel is a adventure,,,,,,,,
c50522,s4,There are two ferry docks on the way back,,,,,,,,
c50522,s5,Employees at the hotel referred us to three different lobbies to catch the one back,,,,,,,,
c50522,s6,Inbound bus takes you to a Sands complex on another island,,,,,,,,
c50522,s7,You need to figure out that there is another bus (of many) to get in line to go to the Cotai complex where you wander around to find the right lobby,,,,,,,,
c50522,s8,Service was great and room was alo,,,,,,,,
c50522,s9,Buffet in am is a bummer,,,,,,,,
c50522,s10,Go to a McDonalds,,,,,,,,
c50523,s1,We went in March to see the Rolling Stones,,,,,,,,
c50523,s2,"The hotel was fine, the room was a twin and perfectly big enough",,,,,,,,
c50523,s3,"Nothing exciting or amazing, but nothing wrong with it either",,,,,,,,
c50523,s4,"There are other I think better hotels nearby, but probably more expensive",,,,,,,,
c50523,s5,The Sheraton is above its own casino and sort of melds into a shopping mall which has some restaurants and a mix of luxury and mid level shops and then turns into another big hotel,,,,,,,,
c50523,s6,"Amazingly (to us) there was no proper bar, we were pointed to the empty lobby cafe which has a few bottles of alcohol",,,,,,,,
c50523,s7,So the concierge sent us over to the bar in the casino of the Venetian - connected by a covered bridge from the shopping mall,,,,,,,,
c50523,s8,"And he was right, the casino and the bar were much livelier over there and in fact the bar had a really good DJ_",,,,,,,,
c50524,s1,Horrible service and horrible experience,,,,,,,,
c50524,s2,"Place is like a railway station Pool area has no food, no fruit juices, no cocktails and doesnt even serve Pizza",,,,,,,,
c50524,s3,"I guess if you are the kind that looks for dimsum by the poolside, u wont be disappointed",,,,,,,,
c50524,s4,Very few english speaking staff and so in-room dining is an experience in itself,,,,,,,,
c50524,s5,Lifts are very overcrowded and offers a monday morning experience in a crowded office lift lobby,,,,,,,,
c50524,s6,Will NEVER stay at a Sheraton again,,,,,,,,
c50525,s1,Firstly I would like to stress that the quality of accommodation and facilities in this hotel is 5 star - it cannot be faulted and I was impressed,,,,,,,,
c50525,s2,What really put me off were perhaps expectations I have become accustomed to in the West - hence I wanted to caveat this before my review,,,,,,,,
c50525,s3,"Whilst we chose non-smoking area of the hotel, it was quite clear that this was not observed by guests, nor was it enforced by hotel staff",,,,,,,,
c50525,s4,"During our stay, we often saw people smoking, without discretion, throughout the 'non smoking' section of the hotel",,,,,,,,
c50525,s5,in addition our non-smoking room smelled of smoke and we actually saw guests in the neighboring room smoking away whilst their door was ajar,,,,,,,,
c50525,s6,Indoor smoking is generally in the norm in Asia and something I am not used to with my family_,,,,,,,,
c50526,s1,"Location:  at the end of Cotai strip, currently it is a bit off",,,,,,,,
c50526,s2,"A typical casino hotel connected with a mall, many average dining outlet, connected to a Holiday Inn",,,,,,,,
c50526,s3,within 10 mins walk to City of Dream,,,,,,,,
c50526,s4,"Like other Macao Casino hotel,  Complimentary shuttle bus line to Ferry/Airport/Galaxy/Border",,,,,,,,
c50526,s5,"A pity, there should be a line to Macao oldtown (city)/  Service:  The service at the 4th Floor Club lounge was excellent, yet the arrangement at the SPG  dedicated counters on Main Lobby was chaotic",,,,,,,,
c50526,s6,"We booked the Club room, yet the Sheraton Club lounge is a bit of walk from the lift foyer of Sky Tower on 4th floor",,,,,,,,
c50526,s7,"We hated the walk, so we checked out on lobby floor SPG area",,,,,,,,
c50526,s8,There should be two lines or counter check-in and check out instead of one line since service was_,,,,,,,,
c50527,s1,"First the positive: Very nice swimming pools, pretty good food and a couple of very helpful bell boys",,,,,,,,
c50527,s2,I would not go to this hotel again for some other reasons,,,,,,,,
c50527,s3,The hotel is huge and shiny but it seems that the got the air-conditioning a bit off with the result that the hotel is damp and smells musty,,,,,,,,
c50527,s4,We noticed that the corridors have no air vents or very few - making it a very sweaty and smelly walk to and from the guest rooms,,,,,,,,
c50527,s5,"Moreover, the staff either does not understand simple English and sign language, or just does not care",,,,,,,,
c50527,s6,"Most of the time, they were indifferent to the point of being rude",,,,,,,,
c50527,s7,"Check in and check out is a drab, dreary, slow affair and we missed our bus to the ferry in spite of having almost 30 minutes to spare",,,,,,,,
c50527,s8,"It ended well though, there was one very_",,,,,,,,
c50528,s1,I stayed there for our 7th anniversary with my love for 2 nights,,,,,,,,
c50528,s2,Thanks hotel gave free chocolate and had a little decoration on the bed,,,,,,,,
c50528,s3,But I have a little bit disappointed,,,,,,,,
c50528,s4,1,,,,,,,,
c50528,s5,"When we arrive the check in counter, a junior staff is with smile, but the senior staff is no smile and seems impolite (who stand behind the junior and helping the junior for our check in )",,,,,,,,
c50528,s6,2,,,,,,,,
c50528,s7,"When we first come inside the room, few dirty and used pens are on the floor",,,,,,,,
c50528,s8,3,,,,,,,,
c50528,s9,There is no comb in the toilet,,,,,,,,
c50528,s10,I have to take it from 4/F changing room,,,,,,,,
c50528,s11,4,,,,,,,,
c50528,s12,"When I want to leave some opinion on the hotel opinion card , I found that that card is used and there is guest's information like telephone no",,,,,,,,
c50528,s13,"Last month I just stayed in Conrad Macau, their service is really very good",,,,,,,,
